timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
1539,25,4.0,0.0640941070466495,0.3061225842628878,0.0,0.9685228384027671,NP1
1539,25,22.0,0.03655745391633742,-1.0,0.0022536801043013923,0.0,NP1
1539,25,18.0,0.03884591202532801,-1.0,0.001386003886776394,0.0,NP1
1624,26,4.0,0.04007274901171416,1.0,0.0,0.9830416256187551,NP2
1754,28,4.0,0.0429951515975009,1.0,0.0,0.9810299208339947,NP3
1852,30,4.0,0.031737908217771435,1.0,0.0,0.9846552554894779,NP4
1858,30,4.0,0.04933989553448792,1.0,0.0,0.9776761748405757,NP5
2603,42,4.0,0.03556662546231222,1.0,0.0,0.9842287624547118,NP6
2720,44,4.0,0.05028546163529777,1.0,0.0,0.9780754270304782,NP7
2731,44,4.0,0.019476320798035057,1.0,0.0,0.9906056134673435,NP8
2849,46,4.0,0.05719448416157582,1.0,0.0,0.9726212928437954,NP9
