timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
827,13,4.0,0.02694665310856912,1.0,0.0,0.9881113034213301,NP1
1241,20,4.0,0.057172746541829834,0.38405022098888386,0.0,0.9750737983526268,NP2
1241,20,11.0,0.036549509010806634,-1.0,6.704139902516015E-5,0.0,NP2
1256,20,4.0,0.06469180335374672,0.08341738002669385,0.0,0.9727459717500684,NP3
1256,20,11.0,0.02311298058891356,-1.0,2.142111948894917E-5,0.0,NP3
1290,21,4.0,0.04761987697767293,1.0,0.0,0.9776683953210523,NP4
1297,21,4.0,0.04428201965130452,1.0,0.0,0.9811701481057951,NP5
1366,22,4.0,0.03601332140963204,0.18695431382564215,0.0,0.9838477019593315,NP6
1366,22,12.0,0.011412198876490982,-1.0,5.210486646932016E-7,0.0,NP6
1384,22,4.0,0.06692258160093997,0.17749457953821487,0.0,0.9688384962966534,NP7
1384,22,12.0,0.03191992845697294,-1.0,3.837041135976424E-4,0.0,NP7
1405,23,4.0,0.03838624239136602,1.0,0.0,0.9830305898254083,NP8
1493,24,4.0,0.02804647871445188,1.0,0.0,0.9867213960957626,NP9
1627,26,4.0,0.05857375445328267,0.21655429387662364,0.0,0.9735676349562328,NP10
1627,26,6.0,0.03324805092119711,-1.0,2.426109573609042E-10,0.0,NP10
1634,26,4.0,0.04068398821908332,1.0,0.0,0.9826393877672824,NP11
1664,27,4.0,0.05671291624189236,1.0,0.0,0.9759869903373422,NP12
1707,27,4.0,0.022159777933603655,1.0,0.0,0.9900837570588059,NP13
1753,28,4.0,0.03557425921310151,1.0,0.0,0.9847421116352604,NP14
1878,30,4.0,0.07250725195473666,1.0,0.0,0.9694499929514139,NP15
1944,31,4.0,0.026689595287363196,1.0,0.0,0.9875117287510222,NP16
2024,33,4.0,0.03951856557635235,1.0,0.0,0.9824229652552843,NP17
2103,34,4.0,0.037025239472084207,1.0,0.0,0.9817123548954321,NP18
2172,35,4.0,0.07086540040650895,0.10009868756598468,0.0,0.966158139174305,NP19
2172,35,9.0,0.026342144358224833,-1.0,1.1911563313417886E-15,0.0,NP19
2256,36,4.0,0.06830007891106607,0.1377440705613191,0.0,0.9696630837910336,NP20
2256,36,16.0,0.027467491929856182,-1.0,6.551744499834358E-18,0.0,NP20
2259,37,4.0,0.045630203566155846,0.28156971960831506,0.0,0.9802690703681098,NP21
2259,37,13.0,0.023614082899911584,-1.0,1.2099829132625908E-10,0.0,NP21
2325,38,4.0,0.02296732880421905,1.0,0.0,0.9899540976562808,NP22
2342,38,4.0,0.04184548548022867,1.0,0.0,0.9820853271892674,NP23
2467,40,4.0,0.04562402401560187,1.0,0.0,0.9786016634870182,NP24
2493,40,4.0,0.056004132181662315,0.4159402149697992,0.0,0.9734625945124101,NP25
2493,40,7.0,0.0403057984620251,-1.0,3.1700666140268766E-12,0.0,NP25
2520,41,4.0,0.08347440471170829,0.17768014549572625,0.0,0.9624915221174585,NP26
2520,41,13.0,0.023614082899911584,-1.0,7.871251539035564E-7,0.0,NP26
2697,44,4.0,0.043555153626990716,0.16255651414613048,0.0,0.9791219940325694,NP27
2697,44,14.0,0.016124993623211566,-1.0,1.4385749319880688E-15,0.0,NP27
2697,44,16.0,0.0241570524066798,-1.0,3.2482518276509327E-18,0.0,NP27
2747,45,4.0,0.05716077804326147,1.0,0.0,0.9755185556534303,NP28
2913,47,5.0,0.07821868531479034,1.0,0.0,0.9676575952416291,NP29
