timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
294,4,4.0,0.025136392564343087,1.0,0.0,0.9891830357678962,NP1
554,9,4.0,0.0322478181078908,1.0,0.0,0.9845856263809821,NP2
581,9,4.0,0.05873785701384934,0.1997908041221056,0.0,0.9712864962164444,NP3
581,9,34.0,0.026143072810848128,-1.0,5.933933245510013E-6,0.0,NP3
581,9,13.0,0.02004908467429079,-1.0,6.82419262968026E-6,0.0,NP3
592,9,4.0,0.030794504192810414,1.0,0.0,0.9855053652018351,NP4
648,10,4.0,0.027132851618282224,1.0,0.0,0.9876126137464682,NP5
721,11,4.0,0.02807336033485442,1.0,0.0,0.9868374677287555,NP6
902,14,4.0,0.05540271774586257,1.0,0.0,0.9742811128184836,NP7
929,15,4.0,0.04339611685937448,1.0,0.0,0.97940831656318,NP8
1042,17,4.0,0.0815596239605603,1.0,0.0,0.9668255324201369,NP9
1090,17,4.0,0.10028192534045365,1.0,0.0,0.9547733108484078,NP10
1097,17,4.0,0.06744509302051895,1.0,0.0,0.9680837594390198,NP11
1146,18,4.0,0.05043287722134464,1.0,0.0,0.9756002862467708,NP12
1148,18,4.0,0.06886900002698212,1.0,0.0,0.9692422642492375,NP13
1189,19,4.0,0.06837891206172103,0.34782070068896226,0.0,0.9706924830826201,NP14
1189,19,18.0,0.04074704015141531,-1.0,3.9479632189007106E-8,0.0,NP14
1189,19,26.0,0.0475103557246045,-1.0,3.251303065014285E-8,0.0,NP14
1194,19,4.0,0.08914866593054911,1.0,0.0,0.9641486001772892,NP15
1197,19,4.0,0.09014868831401225,0.2680314182524786,0.0,0.9597761558925137,NP16
1197,19,24.0,0.040700860496703475,-1.0,4.0275063739142625E-9,0.0,NP16
1231,20,4.0,0.09944450324971259,0.11197457527378464,0.0,0.9579572811973813,NP17
1231,20,25.0,0.03609984669592282,-1.0,5.477981954703086E-13,0.0,NP17
1231,20,27.0,0.033018947411045906,-1.0,1.786233393447266E-13,0.0,NP17
1285,21,4.0,0.06660996934913936,1.0,0.0,0.9699876862315073,NP18
1371,22,4.0,0.112502962677678,1.0,0.0,0.9478796406242608,NP19
1458,23,4.0,0.1274962882739549,1.0,0.0,0.9468822556149721,NP20
1465,24,4.0,0.18855036557409052,1.0,0.0,0.9165908370760536,NP21
1528,25,4.0,0.12924217212981734,1.0,0.0,0.9390174429727043,NP22
1530,25,5.0,0.18695404249794526,0.015497462049447677,0.0,0.9166460124801976,NP23
1530,25,18.0,0.04333209482060191,-1.0,0.0,0.0,NP23
1878,30,4.0,0.09803165318519663,1.0,0.0,0.9583497175886108,NP24
2741,44,4.0,0.15057536768227792,1.0,0.0,0.9352205038111401,NP25
2781,45,4.0,0.035929179318015037,1.0,0.0,0.9851497229520932,NP26
2871,47,4.0,0.1634319350882046,0.11749768918742937,0.0,0.9278035532376903,NP27
2871,47,27.0,0.03760331403761068,-1.0,0.0,0.0,NP27
