timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
229,3,4.0,0.073264650168335,1.0,0.0,0.9666640397402775,NP1
230,3,5.0,0.08271800699344055,0.14722409011289736,0.0,0.9632361890889328,NP2
230,3,5.0,0.028173067550570877,-1.0,3.384894967220942E-5,0.0,NP2
234,3,4.0,0.10216196235008998,1.0,0.0,0.9578904368991071,NP3
246,4,4.0,0.11068689360417283,1.0,0.0,0.9580661461676729,NP4
251,4,4.0,0.10461784916848092,1.0,0.0,0.949280407624062,NP5
265,4,4.0,0.07299030699647233,1.0,0.0,0.9683289062177348,NP6
291,4,6.0,0.12926515743483497,1.0,0.0,0.9429491826512292,NP7
327,5,4.0,0.10696967445345708,0.004440114469729611,0.0,0.9540365903909112,NP8
327,5,7.0,0.03203071848005942,-1.0,1.6931294161571516E-4,0.0,NP8
327,5,5.0,0.020668516285646043,-1.0,1.7147246209635897E-4,0.0,NP8
334,5,4.0,0.09292984812082167,1.0,0.0,0.9556463055487037,NP9
342,5,4.0,0.1038206986555427,1.0,0.0,0.9503206450115288,NP10
364,5,4.0,0.09367640275616422,1.0,0.0,0.9556101425294368,NP11
422,6,4.0,0.08057176474492285,1.0,0.0,0.9624532508647761,NP12
424,6,4.0,0.07047857566881413,0.060535078737197406,0.0,0.9658938562553004,NP13
424,6,8.0,0.019416117625872833,-1.0,0.0,0.0,NP13
513,8,5.0,0.09462557686524824,1.0,0.0,0.9618688489076987,NP14
737,12,4.0,0.09385964827719796,1.0,0.0,0.9559505069780703,NP15
763,12,4.0,0.055387033031478385,0.09220252242983332,0.0,0.9757950941370974,NP16
763,12,8.0,0.02023368504803054,-1.0,0.0,0.0,NP16
779,12,4.0,0.03922684542213988,1.0,0.0,0.9831424626724257,NP17
780,12,4.0,0.07197684048547338,1.0,0.0,0.9672793063442313,NP18
1323,21,4.0,0.04756208755747113,1.0,0.0,0.9769262543362435,NP19
1383,22,4.0,0.094947956564997,1.0,0.0,0.9601584784556827,NP20
2194,35,4.0,0.11798046518245077,1.0,0.0,0.9498508626112437,NP21
