timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
275,4,4.0,0.033264569523831326,1.0,0.0,0.9859814542284262,NP1
791,12,4.0,0.01962311403888949,0.25716296145421236,0.0,0.9909502802704793,NP2
791,12,4.0,0.008936495119775258,-1.0,2.9525950980509736E-4,0.0,NP2
793,13,4.0,0.0438023920807408,1.0,0.0,0.981491834303899,NP3
896,14,4.0,0.04477981049322564,1.0,0.0,0.9810508715547631,NP4
1006,16,4.0,0.04942563532044508,0.006245153962912216,0.0,0.977635405871175,NP5
1006,16,4.0,0.016852427578582053,-1.0,8.64525162038248E-5,0.0,NP5
1047,17,4.0,0.042739240428336905,1.0,0.0,0.9795926172436608,NP6
1097,17,4.0,0.02109562067135467,1.0,0.0,0.9908149575829039,NP7
1341,21,4.0,0.025678989089402814,1.0,0.0,0.9882164786549387,NP8
1345,22,4.0,0.01907286686480911,1.0,0.0,0.9921524723292396,NP9
1497,24,4.0,0.03811896269749219,1.0,0.0,0.9815583126352854,NP10
1590,26,4.0,0.033281995831436664,1.0,0.0,0.9848819527712627,NP11
1619,26,4.0,0.03617783215171543,1.0,0.0,0.9831971631292766,NP12
1670,27,4.0,0.04149400131156767,1.0,0.0,0.9811213079666609,NP13
1888,30,4.0,0.03189076331445882,1.0,0.0,0.984964949988469,NP14
1965,32,4.0,0.02046276279682497,1.0,0.0,0.9901499119552424,NP15
2100,34,4.0,0.03266929679311371,1.0,0.0,0.9859775611468787,NP16
2208,36,4.0,0.0365342358643952,1.0,0.0,0.9821078030015181,NP17
2216,36,4.0,0.03655501814733441,1.0,0.0,0.9834948003151108,NP18
2261,37,4.0,0.036920720712781185,1.0,0.0,0.9828033129254237,NP19
2340,38,4.0,0.03551121153328263,0.08397315417871574,0.0,0.9840862410761134,NP20
2340,38,7.0,0.013360879453092911,-1.0,9.447138755796472E-11,0.0,NP20
2340,38,4.0,0.00868314768468748,-1.0,8.147771299266069E-11,0.0,NP20
2829,46,4.0,0.036508343715566924,1.0,0.0,0.9847413030710419,NP21
2946,48,5.0,0.07519713348369383,0.05606526528934557,0.0,0.9667649875468964,NP22
2946,48,6.0,0.022586333945575122,-1.0,6.083313663907536E-10,0.0,NP22
2946,48,4.0,0.05711956541993519,1.0,0.0,0.9752022221796901,NP23
2970,48,4.0,0.05775049423975365,1.0,0.0,0.9727988293758977,NP24
2970,48,6.0,0.07659783003227491,1.0,0.0,0.9668842744189594,NP25
2970,48,4.0,0.08334861157022502,1.0,0.0,0.9667926544090704,NP26
3030,49,4.0,0.060208909152459744,1.0,0.0,0.9713389582133471,NP27
