timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
450,7,4.0,0.05969506119617688,1.0,0.0,0.972589384537996,NP1
510,8,4.0,0.056559663402491245,1.0,0.0,0.9760993217439001,NP2
519,8,4.0,0.04475206164937643,0.2008637438697396,0.0,0.9801000050156795,NP3
519,8,4.0,0.01661859855378467,-1.0,3.503673143703223E-5,0.0,NP3
525,8,4.0,0.06764822413658186,1.0,0.0,0.9684036073409208,NP4
578,9,4.0,0.05599418323019545,1.0,0.0,0.9730530204930256,NP5
584,9,4.0,0.06599692680986541,1.0,0.0,0.9705112898802324,NP6
598,9,4.0,0.04823092383780501,0.16197603220627554,0.0,0.9771447483228233,NP7
598,9,4.0,0.01736812235367224,-1.0,5.61838351531161E-5,0.0,NP7
607,9,4.0,0.05287910135468369,1.0,0.0,0.9748730903309478,NP8
671,11,4.0,0.03570588740302073,0.2285201712057558,0.0,0.9848099927688438,NP9
671,11,5.0,0.01325703486146387,-1.0,1.0244736252493411E-6,0.0,NP9
700,11,4.0,0.03338392401412764,0.17872549081767963,0.0,0.9852220583240211,NP10
700,11,5.0,0.016293731568002352,-1.0,1.6797207399401905E-5,0.0,NP10
700,11,6.0,0.013232321090451409,-1.0,2.6491025668968083E-4,0.0,NP10
705,11,4.0,0.06884797604636646,1.0,0.0,0.9673249335755146,NP11
733,12,5.0,0.07014494210847756,1.0,0.0,0.9667178055381218,NP12
827,13,4.0,0.033530364217321376,1.0,0.0,0.984148506974338,NP13
841,13,4.0,0.06611304739420731,1.0,0.0,0.9726408532889806,NP14
960,15,5.0,0.07196232034309044,1.0,0.0,0.9658096209940046,NP15
960,15,4.0,0.04262440397700183,1.0,0.0,0.9811379854754697,NP16
963,15,4.0,0.040864774563056115,1.0,0.0,0.9800643103212225,NP17
972,15,4.0,0.04803745288599417,0.2651256949251347,0.0,0.9769455925777049,NP18
972,15,6.0,0.020771988978988003,-1.0,1.228318340295066E-8,0.0,NP18
1007,16,4.0,0.0449165701194342,1.0,0.0,0.9787952867288944,NP19
1033,16,4.0,0.062090123605889454,1.0,0.0,0.971479060347,NP20
1065,17,4.0,0.056355125489263816,1.0,0.0,0.9737490679135299,NP21
1075,17,4.0,0.0336066266588166,0.2520304776375633,0.0,0.9855703368268649,NP22
1075,17,5.0,0.015303611433685528,-1.0,5.197602005540238E-14,0.0,NP22
1094,17,4.0,0.09171792963451797,1.0,0.0,0.9620076931812782,NP23
1111,18,4.0,0.07313082103221859,0.08698569864914657,0.0,0.9683468269366968,NP24
1111,18,5.0,0.00929424133439256,-1.0,1.8003436981760803E-15,0.0,NP24
1131,18,6.0,0.09387744692041552,1.0,0.0,0.9549063222510729,NP25
1173,19,4.0,0.06882155238353707,0.03315761840157313,0.0,0.9700614168144829,NP26
1173,19,5.0,0.0151002981038671,-1.0,6.339332746211729E-14,0.0,NP26
1256,20,5.0,0.12096389593492987,1.0,0.0,0.9449856062321654,NP27
1265,20,4.0,0.121478590379837,1.0,0.0,0.945780433214448,NP28
1287,21,4.0,0.0933753701444076,0.1288988550089144,0.0,0.9617293195866832,NP29
1287,21,9.0,0.019112211659396677,-1.0,1.1802438708576859E-14,0.0,NP29
1307,21,4.0,0.0852052610370081,1.0,0.0,0.9611600520905793,NP30
1324,21,4.0,0.12265767774686762,1.0,0.0,0.94679549866954,NP31
1407,23,4.0,0.035496634897327975,1.0,0.0,0.9846993192253842,NP32
1557,25,4.0,0.12775037241622716,1.0,0.0,0.9393157594243311,NP33
1961,32,4.0,0.06578079645895661,0.09277948580233887,0.0,0.9692273687118393,NP34
1961,32,4.0,0.013710195354099194,-1.0,0.0,0.0,NP34
2172,35,4.0,0.11667131983621998,0.16735354229373445,0.0,0.9511063827348849,NP35
2172,35,4.0,0.02790747837320812,-1.0,0.0,0.0,NP35
2484,40,4.0,0.022994329164404477,1.0,0.0,0.9898766353888806,NP36
2549,41,4.0,0.0969754726462227,0.08825349086355698,0.0,0.9547745336719939,NP37
2549,41,9.0,0.019112211659396677,-1.0,0.0,0.0,NP37
2692,44,4.0,0.04568341673450968,1.0,0.0,0.9790476398371841,NP38
