timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
1146,18,4.0,0.05169195349616143,1.0,0.0,0.9765969726744689,NP1
1287,21,4.0,0.07783294077117298,1.0,0.0,0.9649607279492916,NP2
1341,21,4.0,0.0778229312346091,0.02608453051396417,0.0,0.9627045927136311,NP3
1341,21,7.0,0.03398611988467167,-1.0,5.611974601840595E-4,0.0,NP3
1539,25,4.0,0.0640941070466495,0.3061225842628878,0.0,0.9685228384027671,NP4
1539,25,18.0,0.03884591202532801,-1.0,0.002796499284101242,0.0,NP4
1583,25,4.0,0.07738083620314133,0.13278079005195803,0.0,0.968115240620552,NP5
1583,25,17.0,0.03599252135617849,-1.0,2.051812609391462E-4,0.0,NP5
1694,27,4.0,0.030669715435820172,1.0,0.0,0.985129839424044,NP6
2205,36,4.0,0.048753763928289805,1.0,0.0,0.9776115768628635,NP7
2333,38,4.0,0.044944000129564544,1.0,0.0,0.9783196053064933,NP8
2408,39,4.0,0.05225510265035898,1.0,0.0,0.9777973939435388,NP9
2500,40,4.0,0.026547648481244943,1.0,0.0,0.9888738553068842,NP10
2864,46,4.0,0.01711750191842848,1.0,0.0,0.9919163290097176,NP11
