timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
266,4,4.0,0.01958095065042146,1.0,0.0,0.991291709620624,NP1
308,5,4.0,0.023937065049212274,1.0,0.0,0.989038065099991,NP2
381,6,4.0,0.035123614256172754,1.0,0.0,0.9829126634184454,NP3
383,6,4.0,0.023368081618039677,0.021792566106414675,0.0,0.989197819357188,NP4
383,6,5.0,0.0038512637307357273,-1.0,5.0317018880122895E-5,0.0,NP4
387,6,4.0,0.03690433914605071,1.0,0.0,0.9835719499051775,NP5
426,6,4.0,0.02432912249847974,1.0,0.0,0.9882887699199945,NP6
434,7,4.0,0.02221906389171975,1.0,0.0,0.9891925323595334,NP7
438,7,4.0,0.05081111431499319,1.0,0.0,0.976900448030838,NP8
439,7,5.0,0.06680661220422278,1.0,0.0,0.9724132214922341,NP9
439,7,4.0,0.04155025292975468,0.15987105171386573,0.0,0.9802389783937674,NP10
439,7,10.0,0.00798659892540601,-1.0,1.57094741128714E-7,0.0,NP10
439,7,6.0,0.05031613128109212,1.0,0.0,0.975757964221385,NP11
439,7,4.0,0.040405418658285876,1.0,0.0,0.9810714360868744,NP12
439,7,4.0,0.05096951063372771,1.0,0.0,0.9752392615289671,NP13
439,7,4.0,0.05366610812754158,1.0,0.0,0.9757841949437841,NP14
439,7,4.0,0.037697671880033624,1.0,0.0,0.9823525284277499,NP15
442,7,4.0,0.05347010638179867,0.17155127456917446,0.0,0.9748285264018176,NP16
442,7,4.0,0.013810910039932522,-1.0,8.881639733013361E-7,0.0,NP16
442,7,4.0,0.052698501299164716,1.0,0.0,0.9749851780969282,NP17
442,7,4.0,0.04483071229269374,0.23412005931279742,0.0,0.9795231867301071,NP18
442,7,4.0,0.013810910039932522,-1.0,0.0,0.0,NP18
442,7,4.0,0.050043006865574315,1.0,0.0,0.975909573600356,NP19
442,7,4.0,0.050804982426249076,0.19256653609188623,0.0,0.9789596676868095,NP20
442,7,4.0,0.01429974569711014,-1.0,4.1787547202058084E-6,0.0,NP20
442,7,4.0,0.0875601244470215,0.06162254788781134,0.0,0.9609482169065138,NP21
442,7,4.0,0.022206157113810472,-1.0,8.534162846117783E-8,0.0,NP21
445,7,5.0,0.09626411460488121,1.0,0.0,0.9536798952442899,NP22
445,7,5.0,0.07164910188421467,1.0,0.0,0.965567764949933,NP23
448,7,4.0,0.14111333197671092,1.0,0.0,0.9362091361591718,NP24
450,7,4.0,0.11732559058650592,1.0,0.0,0.9436499009099112,NP25
450,7,6.0,0.14872955188553386,1.0,0.0,0.9334496203530299,NP26
451,7,4.0,0.09955092090936077,0.014746781433994861,0.0,0.9579367032174201,NP27
451,7,6.0,0.00895817369055851,-1.0,6.508158883760903E-9,0.0,NP27
459,7,4.0,0.0950530642566138,1.0,0.0,0.9582904423290539,NP28
595,9,4.0,0.06419892752351475,1.0,0.0,0.9709365164487769,NP29
671,11,4.0,0.1290374919491038,1.0,0.0,0.9429848210588171,NP30
780,12,4.0,0.1064365237550764,1.0,0.0,0.9531477772858601,NP31
993,16,4.0,0.10400491834776697,1.0,0.0,0.949477613118655,NP32
1183,19,4.0,0.060955229350465295,1.0,0.0,0.972174262988427,NP33
1714,28,4.0,0.033028147505230254,1.0,0.0,0.9845990680632118,NP34
2098,34,4.0,0.03737207377709521,1.0,0.0,0.9818810701904871,NP35
2282,37,4.0,0.11707441502838623,1.0,0.0,0.9431863804449386,NP36
2817,46,6.0,0.12501377176907977,1.0,0.0,0.9469876046771749,NP37
