timestamp;actual;predicted
1;[0];unknwon
2;[0];unknwon
3;[0];unknwon
4;[0];unknwon
5;[0];[0]
6;[0];unknwon
7;[0];[0]
8;[0];[NP1]
9;[0];[0]
10;[0];[0]
11;[0];[NP1]
12;[0];[NP1]
13;[0];[0]
14;[0];[0]
15;[0];[NP1]
16;[0];[0]
17;[0];[0]
18;[0];[0]
19;[];unknwon
20;[];unknwon
21;[];unknwon
22;[];unknwon
23;[];unknwon
24;[];unknwon
25;[];unknwon
26;[];[NP2]
27;[0];[0]
28;[0];[0]
29;[0];[0]
30;[0];[0]
31;[0];[0]
32;[0];[0]
33;[0];[0]
34;[0];[0]
35;[0];[0]
36;[0];[0]
37;[0];[0]
38;[0];[0]
39;[0];[0]
40;[0];[0]
41;[0];[0]
42;[0];unknwon
43;[0];[0]
44;[0];[0]
45;[0];[0]
46;[0];unknwon
47;[0];[0]
48;[0];[0]
49;[0];unknwon
50;[0];[0]
51;[0];[0]
52;[0];unknwon
53;[0];[NP3]
54;[0];[0]
55;[0];[0]
56;[0];[0]
57;[0];[0]
58;[0];[0]
59;[0];[0]
60;[0];[0]
61;[0];[NP3]
62;[0];[NP3]
63;[0];[NP3]
64;[0];[NP3]
65;[0];[NP3]
66;[0];[0]
67;[0];[0]
68;[0];[NP3]
69;[0];[0]
70;[0];[0]
71;[0];[NP3]
72;[0];unknwon
73;[0];[0]
74;[0];unknwon
75;[0];unknwon
76;[0];[0]
77;[0];[NP3]
78;[0];[0]
79;[0];[0]
80;[0];[0]
81;[0];[0]
82;[0];[NP3]
83;[0];[0]
84;[0];[0]
85;[0];unknwon
86;[0];[0]
87;[0];unknwon
88;[0];unknwon
89;[0];[0]
90;[0];[0]
91;[0];unknwon
