timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
438,7,4.0,0.05081111431499319,1.0,0.0,0.976900448030838,NP1
452,7,4.0,0.061932988143632926,1.0,0.0,0.9730924009743177,NP2
456,7,4.0,0.06781293397959991,1.0,0.0,0.9697367641798731,NP3
538,8,4.0,0.028112114834762787,1.0,0.0,0.9863509486125059,NP4
573,9,4.0,0.06802366729697724,0.054125164625862504,0.0,0.9669435795557226,NP5
573,9,125.0,0.02996889202329507,-1.0,1.3636841966989235E-5,0.0,NP5
604,9,4.0,0.08474657763037635,0.32344174248112695,0.0,0.9609218657921725,NP6
604,9,64.0,0.04156792849902133,-1.0,4.034593256299689E-7,0.0,NP6
788,12,4.0,0.06473867469849644,1.0,0.0,0.9722353242664756,NP7
793,13,4.0,0.04003389440813997,1.0,0.0,0.9805857677584049,NP8
851,13,4.0,0.07356355238194816,1.0,0.0,0.9652553840252676,NP9
1026,16,4.0,0.06181279987584381,1.0,0.0,0.9712352720887455,NP10
1088,17,4.0,0.03443912394875388,1.0,0.0,0.9857092256963033,NP11
1089,17,4.0,0.0703666572007691,1.0,0.0,0.9679214889184488,NP12
1108,18,4.0,0.07310640265649304,1.0,0.0,0.9693531456252785,NP13
1135,18,4.0,0.05412787230950244,0.1980025072002007,0.0,0.9769797317341273,NP14
1135,18,63.0,0.03681426029566059,-1.0,0.0,0.0,NP14
1135,18,92.0,0.019150050711822564,-1.0,0.0,0.0,NP14
1199,19,4.0,0.06153804804375371,0.3818137810567455,0.0,0.9705582379936986,NP15
1199,19,52.0,0.03875836589204473,-1.0,0.0,0.0,NP15
1360,22,4.0,0.07831127828431211,1.0,0.0,0.9620333759411832,NP16
1360,22,4.0,0.059314161973691805,0.023142133292014908,0.0,0.9718481777170692,NP17
1360,22,115.0,0.024329084164616085,-1.0,0.0,0.0,NP17
1407,23,4.0,0.035496634897327975,1.0,0.0,0.9846993192253842,NP18
1471,24,4.0,0.08274642406270188,1.0,0.0,0.9631712322528204,NP19
1573,25,6.0,0.0704969888439401,1.0,0.0,0.9683673441126853,NP20
1633,26,4.0,0.047069857234715386,1.0,0.0,0.9784264787302028,NP21
1644,26,4.0,0.054329607012534614,1.0,0.0,0.9738339869152121,NP22
1652,27,4.0,0.03517463309580363,1.0,0.0,0.9841580459982386,NP23
2098,34,4.0,0.03737207377709521,1.0,0.0,0.9818810701904871,NP24
2123,34,4.0,0.04005470237044965,1.0,0.0,0.9814817912250331,NP25
2348,38,4.0,0.06243044438988714,1.0,0.0,0.9693169094332029,NP26
2367,38,4.0,0.03699770349520467,1.0,0.0,0.984141480254679,NP27
2551,41,4.0,0.04740883622379013,1.0,0.0,0.9788446365573864,NP28
2567,42,4.0,0.05101011639914988,1.0,0.0,0.9761007632153312,NP29
2569,42,4.0,0.03068305428592956,1.0,0.0,0.984899477412589,NP30
2723,44,4.0,0.08291937543016469,0.21914256603305365,0.0,0.9630863687656097,NP31
2723,44,57.0,0.05576201207597672,-1.0,0.0,0.0,NP31
2723,44,49.0,0.04311664739570397,-1.0,0.0,0.0,NP31
2743,44,4.0,0.03354794016332638,1.0,0.0,0.9852466808962632,NP32
2910,47,4.0,0.07609174386240747,1.0,0.0,0.9661755903040542,NP33
2990,49,4.0,0.08848008402320516,1.0,0.0,0.9632063455641063,NP34
3037,49,4.0,0.03140032979600544,1.0,0.0,0.9847948411058197,NP35
