timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
156,2,4.0,0.05153956458145124,0.02134842846928737,0.0,0.9776080158007283,NP1
156,2,4.0,0.013515771996035809,-1.0,3.5537108317514597E-4,0.0,NP1
248,4,4.0,0.04940070396278172,1.0,0.0,0.9756843305023349,NP2
321,5,4.0,0.03907448778207566,1.0,0.0,0.9816151768037051,NP3
329,5,4.0,0.03207801653626081,0.03833661031581,0.0,0.9857470689032859,NP4
329,5,8.0,0.009322021523069149,-1.0,2.766907849160532E-4,0.0,NP4
329,5,6.0,0.012000689492441272,-1.0,1.5922950403630595E-4,0.0,NP4
334,5,4.0,0.06597359244804052,1.0,0.0,0.971328549584219,NP5
338,5,4.0,0.05816161440169892,0.1174826581063477,0.0,0.9730381376399702,NP6
338,5,6.0,0.009600490218502438,-1.0,1.514847623360259E-6,0.0,NP6
344,5,4.0,0.05806311753138519,1.0,0.0,0.9730626422748994,NP7
349,5,4.0,0.04051852283940062,1.0,0.0,0.9824486512912043,NP8
351,5,4.0,0.061225517433121705,1.0,0.0,0.9716376341305143,NP9
352,5,4.0,0.07531734243299823,1.0,0.0,0.965861803224972,NP10
359,5,4.0,0.06867458413047696,1.0,0.0,0.9666400163244933,NP11
373,6,4.0,0.07609542127300092,1.0,0.0,0.9630072293636669,NP12
390,6,5.0,0.0973957223828388,1.0,0.0,0.9549555962708256,NP13
391,6,5.0,0.10315724275583431,1.0,0.0,0.9520530587582627,NP14
391,6,4.0,0.07517080829019505,1.0,0.0,0.9658279520824087,NP15
391,6,4.0,0.09669823058551665,1.0,0.0,0.956808290068367,NP16
391,6,5.0,0.08289276822324208,0.10547064889579635,0.0,0.9619389468325952,NP17
391,6,7.0,0.030058225951879434,-1.0,9.436016658061833E-6,0.0,NP17
391,6,5.0,0.0929117170240963,0.05310790156593777,0.0,0.9578009719648068,NP18
391,6,4.0,0.014425810371330668,-1.0,6.889373275143371E-5,0.0,NP18
399,6,4.0,0.0414310215832904,1.0,0.0,0.9811387480107963,NP19
434,7,4.0,0.07145316173245946,0.09054276086529191,0.0,0.9649974791910182,NP20
434,7,6.0,0.012201891078318575,-1.0,1.6303821500568448E-7,0.0,NP20
435,7,4.0,0.05441939436448694,1.0,0.0,0.9743889699440044,NP21
473,7,6.0,0.12159584858500276,1.0,0.0,0.9431801863183726,NP22
494,8,4.0,0.07015412520359082,1.0,0.0,0.9701724909900401,NP23
501,8,4.0,0.0315662151545064,1.0,0.0,0.9862871390380112,NP24
503,8,4.0,0.08890883868900155,1.0,0.0,0.9572603553891176,NP25
610,10,4.0,0.0636958478146681,1.0,0.0,0.9723844614714239,NP26
651,10,4.0,0.033923114656224614,1.0,0.0,0.9847041480368169,NP27
681,11,4.0,0.042908621841925385,1.0,0.0,0.9806704598136534,NP28
821,13,4.0,0.09606264974933174,1.0,0.0,0.9572712651016141,NP29
904,14,4.0,0.09331433024657589,1.0,0.0,0.9602831997787888,NP30
1241,20,4.0,0.08619836467567787,1.0,0.0,0.965863035735775,NP31
1290,21,4.0,0.04761987697767293,1.0,0.0,0.9776683953210523,NP32
1617,26,4.0,0.08359814523779849,1.0,0.0,0.9668496892116835,NP33
1635,26,4.0,0.0847472691385445,1.0,0.0,0.9636203360689648,NP34
2567,42,4.0,0.07876548894976762,1.0,0.0,0.9640067492252873,NP35
2990,49,4.0,0.05259105959447353,1.0,0.0,0.9767706498714399,NP36
