timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
957,15,7.0,0.044084737864038416,1.0,0.0,0.9798284199536507,NP1
957,15,5.0,0.052730466677995746,1.0,0.0,0.9753418914941971,NP2
957,15,4.0,0.033746464687518886,1.0,0.0,0.9856571241213142,NP3
957,15,7.0,0.026843450184438126,1.0,0.0,0.9876994957539278,NP4
957,15,4.0,0.024317288153346165,1.0,0.0,0.9892178547667255,NP5
957,15,6.0,0.037723542295731306,1.0,0.0,0.9815537640231753,NP6
957,15,5.0,0.029041010524927666,0.3291796918507346,0.0,0.9862955624969889,NP7
957,15,14.0,0.017115120103058365,-1.0,0.0,0.0,NP7
957,15,7.0,0.0402575383939651,1.0,0.0,0.9813061263399806,NP8
957,15,5.0,0.03426224365571415,1.0,0.0,0.9843392472156083,NP9
957,15,4.0,0.036641577323371706,1.0,0.0,0.9846670812843713,NP10
957,15,4.0,0.0364333151024769,1.0,0.0,0.9821545626950822,NP11
957,15,5.0,0.04275181648372581,1.0,0.0,0.9816729538669897,NP12
957,15,4.0,0.04066470952522266,1.0,0.0,0.9804827474250339,NP13
957,15,6.0,0.04620592101924822,0.12235302059824298,0.0,0.9781673844900496,NP14
957,15,14.0,0.023122655331650664,-1.0,0.0,0.0,NP14
957,15,4.0,0.03313703250995379,1.0,0.0,0.9857400601019859,NP15
957,15,11.0,0.031384065565367956,1.0,0.0,0.985972846405927,NP16
957,15,4.0,0.03897317636216362,1.0,0.0,0.980771878744453,NP17
957,15,4.0,0.04075850411748435,1.0,0.0,0.981832619483495,NP18
957,15,4.0,0.02281263799821761,1.0,0.0,0.9897462523660197,NP19
957,15,7.0,0.03290953090665863,1.0,0.0,0.9854393902473968,NP20
