timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
880,14,4.0,0.050305683365322484,1.0,0.0,0.9783628814825583,NP1
1020,16,4.0,0.03633312313542338,1.0,0.0,0.9836214939310133,NP2
1097,17,4.0,0.07742277624416481,1.0,0.0,0.9646820195751575,NP3
1167,19,4.0,0.05016092866252612,0.13658016860009128,0.0,0.976926502312887,NP4
1167,19,9.0,0.022821510519332736,-1.0,3.477306631243571E-7,0.0,NP4
1216,19,4.0,0.07464900015290396,1.0,0.0,0.966344516788096,NP5
1290,21,4.0,0.04761987697767293,1.0,0.0,0.9776683953210523,NP6
1539,25,4.0,0.0640941070466495,0.037936048874006985,0.0,0.9685228384027671,NP7
1539,25,8.0,0.02222899748675108,-1.0,9.68837920633689E-7,0.0,NP7
1539,25,15.0,0.03167386044472697,-1.0,7.580469726985863E-7,0.0,NP7
1575,25,4.0,0.06472703328994235,0.24497562042132628,0.0,0.9733467316960993,NP8
1575,25,10.0,0.03302287415239013,-1.0,1.8414691285993747E-9,0.0,NP8
1577,25,4.0,0.06167855183152989,0.07943069169792244,0.0,0.9738424347801142,NP9
1577,25,7.0,0.031786547891937036,-1.0,7.771728806402134E-8,0.0,NP9
1577,25,8.0,0.0303059097098692,-1.0,1.396878252616151E-9,0.0,NP9
1623,26,4.0,0.04749723552139086,0.1842969263565718,0.0,0.9796211331273901,NP10
1623,26,6.0,0.019869815204729045,-1.0,1.6398395014844984E-6,0.0,NP10
1623,26,6.0,0.019869815204729045,-1.0,3.9370177472628036E-11,0.0,NP10
1634,26,4.0,0.04068398821908332,1.0,0.0,0.9826393877672824,NP11
1658,27,4.0,0.03186365111235649,1.0,0.0,0.9866946698883088,NP12
1737,28,4.0,0.04107591953277747,1.0,0.0,0.9800565252731714,NP13
1929,31,4.0,0.030579763094743678,0.2206841612201155,0.0,0.986455017260595,NP14
1929,31,7.0,0.011914487223404449,-1.0,3.7789060067037424E-8,0.0,NP14
1929,31,8.0,0.01759623973710015,-1.0,9.209714283824266E-13,0.0,NP14
1930,31,4.0,0.0735579108399312,1.0,0.0,0.9661141323603342,NP15
1944,31,4.0,0.026689595287363196,1.0,0.0,0.9875117287510222,NP16
2007,32,4.0,0.0374341638955745,1.0,0.0,0.9834903737142484,NP17
2031,33,4.0,0.08325358232502772,1.0,0.0,0.9605135855713823,NP18
2055,33,4.0,0.05099748971615928,0.23349247744041793,0.0,0.9769401168819789,NP19
2055,33,16.0,0.024269962357368717,-1.0,8.460672794008735E-14,0.0,NP19
2136,35,4.0,0.043489219526125125,1.0,0.0,0.979839615504325,NP20
2159,35,4.0,0.037140981623787026,1.0,0.0,0.9825418126179463,NP21
2269,37,4.0,0.04238384525350703,0.3851747441189415,0.0,0.981581982743385,NP22
2269,37,10.0,0.03731485648158414,-1.0,8.218428609158964E-11,0.0,NP22
2423,39,4.0,0.03598510565270027,1.0,0.0,0.9853837415126336,NP23
2456,40,4.0,0.06991304259728966,1.0,0.0,0.968253126346388,NP24
2472,40,4.0,0.06678753919688477,1.0,0.0,0.9717648253167273,NP25
2499,40,4.0,0.03831637469557793,1.0,0.0,0.9813125516732817,NP26
2683,43,4.0,0.04463163277498999,1.0,0.0,0.9799825819458978,NP27
2720,44,4.0,0.10043118112660644,0.17692389595559055,0.0,0.9569458486293416,NP28
2720,44,7.0,0.03884075596321993,-1.0,4.987663301435627E-16,0.0,NP28
2734,44,4.0,0.04009216549956587,0.306717477099603,0.0,0.9804329646616396,NP29
2734,44,11.0,0.022752805517913404,-1.0,0.0,0.0,NP29
2821,46,4.0,0.09281021860244354,1.0,0.0,0.9637760661742014,NP30
