timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
301,4,4.0,0.024865940555392794,0.2699335750882722,0.0,0.9887741320383164,NP1
301,4,38.0,0.013017874957281982,-1.0,0.1928921014058552,0.0,NP1
304,4,4.0,0.050173174482502504,1.0,0.0,0.9765959859962305,NP2
381,6,4.0,0.035123614256172754,1.0,0.0,0.9829126634184454,NP3
391,6,4.0,0.06415998642019202,1.0,0.0,0.9709509936031412,NP4
397,6,4.0,0.07788376433195343,1.0,0.0,0.9677269634126504,NP5
397,6,4.0,0.07431956066764886,0.06406213218169846,0.0,0.9669498653945449,NP6
397,6,18.0,0.007975544999403191,-1.0,4.4154563316593147E-4,0.0,NP6
407,6,4.0,0.05414964512124781,1.0,0.0,0.9760096972083381,NP7
417,6,5.0,0.059535375715623375,1.0,0.0,0.9755303952912362,NP8
433,7,4.0,0.09403679666343073,1.0,0.0,0.9607258216797511,NP9
435,7,4.0,0.06468934748439806,1.0,0.0,0.9705590010834885,NP10
435,7,4.0,0.07424843817316469,1.0,0.0,0.9681010802506973,NP11
455,7,4.0,0.06680698908014607,0.005795446666378093,0.0,0.9694448091332821,NP12
455,7,14.0,0.019630284362264466,-1.0,3.7390559772478764E-8,0.0,NP12
493,8,4.0,0.09563894114774098,1.0,0.0,0.9626690401716598,NP13
493,8,4.0,0.061962713089345985,1.0,0.0,0.9716148691977171,NP14
518,8,4.0,0.08282792236241916,1.0,0.0,0.9600816495867257,NP15
564,9,4.0,0.07728973451730786,0.158663593005223,0.0,0.9623841970096494,NP16
564,9,8.0,0.04085695683895038,-1.0,1.4085955572167659E-8,0.0,NP16
596,9,4.0,0.057651676892415155,0.01623558207986874,0.0,0.9763361786160178,NP17
596,9,12.0,0.025582264575565453,-1.0,1.0868434107925067E-6,0.0,NP17
693,11,4.0,0.08062894926800783,1.0,0.0,0.9643522165612755,NP18
717,11,4.0,0.017285438772272045,1.0,0.0,0.9917422981748776,NP19
727,11,4.0,0.060526571594734596,1.0,0.0,0.9716578885185061,NP20
788,12,4.0,0.06473867469849644,1.0,0.0,0.9722353242664756,NP21
959,15,4.0,0.11314662639331331,1.0,0.0,0.9522560453600402,NP22
979,16,6.0,0.15829225494765325,1.0,0.0,0.9288759974545359,NP23
979,16,4.0,0.09393710480840708,1.0,0.0,0.9590726345386439,NP24
992,16,4.0,0.1381212699672245,0.012402060081327732,0.0,0.9435438863651546,NP25
992,16,17.0,0.026833501200686623,-1.0,0.0,0.0,NP25
992,16,4.0,0.10312149155482525,1.0,0.0,0.9538423504089368,NP26
1015,16,5.0,0.16760713778404263,1.0,0.0,0.9231598144724531,NP27
1143,18,4.0,0.1290963029714628,1.0,0.0,0.9403955512571058,NP28
1328,21,4.0,0.17619788709694584,1.0,0.0,0.9323314661906341,NP29
