timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
209,3,4.0,0.043631156181979554,1.0,0.0,0.9789822663650449,NP1
221,3,4.0,0.05682218634737524,1.0,0.0,0.9759810617164041,NP2
228,3,4.0,0.058291299563304845,1.0,0.0,0.9754644835402808,NP3
260,4,4.0,0.046141995634888265,1.0,0.0,0.9802199658078062,NP4
289,4,4.0,0.05541688607989607,1.0,0.0,0.9758081254058109,NP5
321,5,4.0,0.06870226870937696,1.0,0.0,0.9695704435166763,NP6
323,5,6.0,0.08004723693938486,1.0,0.0,0.9640023562102766,NP7
327,5,4.0,0.06867458413047696,1.0,0.0,0.9666400163244933,NP8
342,5,4.0,0.07195140712573585,1.0,0.0,0.9681310101325513,NP9
354,5,4.0,0.06926918206983541,1.0,0.0,0.9703691760002658,NP10
355,5,4.0,0.06597359244804052,1.0,0.0,0.971328549584219,NP11
373,6,5.0,0.09379133726654498,1.0,0.0,0.956851694741854,NP12
374,6,5.0,0.05723599609829486,1.0,0.0,0.9748930845022408,NP13
374,6,4.0,0.07462253855537261,1.0,0.0,0.96495825168855,NP14
390,6,4.0,0.06843903357925485,1.0,0.0,0.9677301160439779,NP15
438,7,4.0,0.05081111431499319,1.0,0.0,0.976900448030838,NP16
447,7,4.0,0.04905258500444538,0.14427869876113972,0.0,0.9766141152042338,NP17
447,7,6.0,0.014601476078614176,-1.0,0.0,0.0,NP17
455,7,4.0,0.06680698908014607,1.0,0.0,0.9694448091332821,NP18
472,7,4.0,0.11118500176930941,1.0,0.0,0.9494872645885395,NP19
493,8,4.0,0.12191950940406328,1.0,0.0,0.9453873475511206,NP20
494,8,4.0,0.15417297300936014,1.0,0.0,0.9397787859334501,NP21
494,8,4.0,0.07015412520359082,1.0,0.0,0.9701724909900401,NP22
558,9,4.0,0.07872351961023176,1.0,0.0,0.9658168337708212,NP23
681,11,4.0,0.08235129679683068,1.0,0.0,0.9648154949460561,NP24
740,12,4.0,0.1228890810337416,1.0,0.0,0.9484574477040598,NP25
849,13,4.0,0.09921588132093163,1.0,0.0,0.9570684347067232,NP26
1089,17,4.0,0.11035990829514582,1.0,0.0,0.9548836501205117,NP27
1094,17,4.0,0.15798928814414623,1.0,0.0,0.9331438194266801,NP28
1384,22,4.0,0.07422081185586062,1.0,0.0,0.9693036780266746,NP29
1458,23,4.0,0.06785465867825563,1.0,0.0,0.9666963155953872,NP30
2203,36,4.0,0.1842341270925505,1.0,0.0,0.9235437159869477,NP31
2910,47,4.0,0.13588812967750857,1.0,0.0,0.9458998803870317,NP32
