timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
413,6,4.0,0.07504340558887419,1.0,0.0,0.9656936366893965,NP1
485,7,4.0,0.047388081798093715,1.0,0.0,0.9788062123188291,NP2
537,8,4.0,0.07719441968830718,0.026938265208032344,0.0,0.9655347071673375,NP3
537,8,22.0,0.029188850793013595,-1.0,0.0,0.0,NP3
537,8,10.0,0.02063410437220459,-1.0,0.0,0.0,NP3
538,8,4.0,0.05844544390195865,1.0,0.0,0.9733210831652616,NP4
554,9,4.0,0.06124019770996455,1.0,0.0,0.9728656885157354,NP5
581,9,4.0,0.060658208668970974,0.2355968118317961,0.0,0.974323831385625,NP6
581,9,18.0,0.039223228908729424,-1.0,0.0,0.0,NP6
851,13,4.0,0.07356355238194816,1.0,0.0,0.9652553840252676,NP7
916,15,4.0,0.06894476414184912,1.0,0.0,0.9665240987879089,NP8
1026,16,4.0,0.06181279987584381,1.0,0.0,0.9712352720887455,NP9
1108,18,4.0,0.06429302964109873,1.0,0.0,0.9689552406408181,NP10
1192,19,4.0,0.06837891206172103,1.0,0.0,0.9706924830826201,NP11
1192,19,4.0,0.07974266285228071,1.0,0.0,0.9662987374207829,NP12
1192,19,4.0,0.09291069644670072,1.0,0.0,0.9575121847412924,NP13
1194,19,4.0,0.06790055972272573,0.2463647076669318,0.0,0.9711693251971397,NP14
1194,19,30.0,0.040337510862858986,-1.0,0.0,0.0,NP14
1199,19,5.0,0.07989284796672864,1.0,0.0,0.9628686196320778,NP15
1218,19,4.0,0.06469180335374672,1.0,0.0,0.9727459717500684,NP16
1229,20,4.0,0.06639242576173729,1.0,0.0,0.9690265002317132,NP17
1290,21,4.0,0.04761987697767293,1.0,0.0,0.9776683953210523,NP18
1384,22,4.0,0.04537865001796426,1.0,0.0,0.9782902552732075,NP19
1386,22,4.0,0.044460629404267274,1.0,0.0,0.9787325837852004,NP20
1481,24,4.0,0.08650075415002915,0.2390755334292692,0.0,0.9622736373692868,NP21
1481,24,17.0,0.038291862724567215,-1.0,0.0,0.0,NP21
1486,24,4.0,0.03515916748489388,1.0,0.0,0.984721238205505,NP22
1508,24,4.0,0.05702975827009658,1.0,0.0,0.9726146079892332,NP23
1534,25,4.0,0.04537352774411236,1.0,0.0,0.9798637010378745,NP24
1651,27,4.0,0.059674624660051995,1.0,0.0,0.972081968815608,NP25
1692,27,4.0,0.06453598890605086,1.0,0.0,0.9700142767533851,NP26
1694,27,4.0,0.030669715435820172,1.0,0.0,0.985129839424044,NP27
1835,30,4.0,0.03565625269120398,1.0,0.0,0.9831632922320305,NP28
1881,30,4.0,0.0709454521054562,1.0,0.0,0.9700903109818173,NP29
2329,38,4.0,0.1415214383229128,1.0,0.0,0.9392456404655758,NP30
2342,38,4.0,0.10709213390112353,1.0,0.0,0.9555565654830445,NP31
2373,38,4.0,0.03638629145572283,1.0,0.0,0.9834017309902081,NP32
2577,42,4.0,0.05587371844789029,1.0,0.0,0.9740966272732855,NP33
2678,43,5.0,0.1514081507463097,1.0,0.0,0.9290795763188378,NP34
2942,48,4.0,0.10571841295787243,1.0,0.0,0.9556094067630448,NP35
2975,48,4.0,0.03275946672939867,1.0,0.0,0.9846396215542449,NP36
