timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
550,9,4.0,0.02380971251501926,0.023685657096607304,0.0,0.9893182750473952,NP1
550,9,5.0,0.009560988561380511,-1.0,0.0011319367012247057,0.0,NP1
550,9,6.0,0.010437167632677017,-1.0,0.003658895582823797,0.0,NP1
614,10,5.0,0.04014447262183732,1.0,0.0,0.98409282404271,NP2
617,10,4.0,0.03226554295885898,1.0,0.0,0.9850131534197342,NP3
640,10,4.0,0.04169618048290466,1.0,0.0,0.9799138366449287,NP4
727,11,4.0,0.04027330414594378,1.0,0.0,0.9810691111087386,NP5
732,12,4.0,0.04947927856648136,1.0,0.0,0.9775833162612093,NP6
742,12,4.0,0.034038601449921456,1.0,0.0,0.9853738250729116,NP7
745,12,4.0,0.041662734660499454,1.0,0.0,0.9800485893984197,NP8
789,12,4.0,0.04076549444661858,0.11621158770704655,0.0,0.981421471645778,NP9
789,12,6.0,0.01029455970153249,-1.0,4.841984897012963E-5,0.0,NP9
789,12,6.0,0.01029455970153249,-1.0,5.230687170089918E-5,0.0,NP9
872,14,4.0,0.0450924210843294,1.0,0.0,0.9792919004103711,NP10
887,14,4.0,0.028798236012684154,1.0,0.0,0.9870738267455794,NP11
897,14,4.0,0.04798441048817062,1.0,0.0,0.9771469683546663,NP12
933,15,4.0,0.048260525102079545,0.2545077905663745,0.0,0.9769772729770643,NP13
933,15,7.0,0.02115153875276124,-1.0,6.0397676922144114E-6,0.0,NP13
933,15,4.0,0.04413134750248935,1.0,0.0,0.9793612961220025,NP14
933,15,4.0,0.020269623586509165,1.0,0.0,0.9912823030017289,NP15
1005,16,4.0,0.045708164103634374,1.0,0.0,0.9789895424647483,NP16
1010,16,4.0,0.035871754552627755,1.0,0.0,0.9823909708183488,NP17
1045,17,4.0,0.053047856430104304,0.2834980827981873,0.0,0.9757400503211608,NP18
1045,17,5.0,0.024028790239176565,-1.0,4.791736546893378E-10,0.0,NP18
1068,17,4.0,0.032111399648841424,1.0,0.0,0.9844129693441084,NP19
1088,17,4.0,0.023410592800607206,1.0,0.0,0.9897832385468277,NP20
1111,18,4.0,0.0592945938109618,1.0,0.0,0.9733827126358383,NP21
1112,18,4.0,0.06082808480600205,1.0,0.0,0.9709018441898889,NP22
1112,18,5.0,0.052839989791899654,0.18017890588320504,0.0,0.9758807525033593,NP23
1112,18,4.0,0.016072595369412582,-1.0,1.8091299805315505E-13,0.0,NP23
1112,18,4.0,0.05739705998154866,1.0,0.0,0.9718184351133964,NP24
1112,18,4.0,0.07853905816810361,0.1567730261105524,0.0,0.9689654487647931,NP25
1112,18,6.0,0.03256452439572761,-1.0,1.728741768985158E-11,0.0,NP25
1131,18,5.0,0.055373822947383786,1.0,0.0,0.9739802314917426,NP26
1131,18,5.0,0.06800676448270943,1.0,0.0,0.967798019713246,NP27
1131,18,4.0,0.0582603211590629,1.0,0.0,0.975302482869,NP28
1131,18,4.0,0.08260510695764427,1.0,0.0,0.9614292152433781,NP29
1131,18,4.0,0.05722659871144679,0.2042776499383645,0.0,0.9756206601634256,NP30
1131,18,5.0,0.01621613135019338,-1.0,3.7995469396284446E-13,0.0,NP30
1158,18,4.0,0.029334194260681446,1.0,0.0,0.9870484459674732,NP31
1173,19,5.0,0.08031817314820676,0.14170113574782203,0.0,0.9636103414855857,NP32
1173,19,5.0,0.03502826674273904,-1.0,8.677068832130234E-11,0.0,NP32
1189,19,4.0,0.09314477852907949,1.0,0.0,0.9610741807655608,NP33
1258,20,4.0,0.0664452761050238,0.09371583174286556,0.0,0.9693740032570115,NP34
1258,20,4.0,0.02250892295506626,-1.0,2.7975493359248498E-12,0.0,NP34
1265,20,4.0,0.055088773101126906,1.0,0.0,0.9774345815974856,NP35
1287,21,4.0,0.059263190012589125,1.0,0.0,0.9709481202099043,NP36
1363,22,4.0,0.06008840017476097,1.0,0.0,0.9725560495962421,NP37
1428,23,4.0,0.07109720039439395,1.0,0.0,0.968395810532855,NP38
1439,23,4.0,0.08647968090895043,1.0,0.0,0.9627465721819769,NP39
1473,24,6.0,0.1358160678788266,1.0,0.0,0.9381262842985105,NP40
1495,24,4.0,0.1491150237630773,1.0,0.0,0.9406358378988335,NP41
1495,24,4.0,0.0889813543803734,1.0,0.0,0.9607198448062753,NP42
1569,25,4.0,0.13742337332149737,1.0,0.0,0.9426972536099879,NP43
1670,27,4.0,0.05468071736660692,1.0,0.0,0.9755839330008538,NP44
1682,27,4.0,0.14212272940436213,0.01657689704254127,0.0,0.9432953770256366,NP45
1682,27,5.0,0.024028790239176565,-1.0,3.744566201061329E-8,0.0,NP45
1858,30,4.0,0.1003515055902934,1.0,0.0,0.9541086700026229,NP46
2342,38,4.0,0.04184548548022867,1.0,0.0,0.9820853271892674,NP47
2453,40,4.0,0.11132599439869809,1.0,0.0,0.9466217401319389,NP48
